age,income,employment_length,credit_history_length,credit_utilization,debt_to_income_ratio,loan_amount,education,marital_status,home_ownership,purpose,num_credit_accounts,num_delinquent_accounts,bankruptcies,credit_score,default
77,62978.62112065844,21.0,25,0.48448588293548767,0.16087575586130476,41158.41620565702,High School,Married,Mortgage,debt_consolidation,16,4,1,612,1
63,61578.98407803667,32.0,25,0.2607607797680114,0.7858312258112073,28017.682207459497,High School,Married,Own,education,13,1,0,564,0
36,45867.13103102807,24.0,24,0.201513463522335,0.28954165728487613,3001.343549176094,High School,Single,Rent,education,15,0,0,605,0
75,50597.45869122995,29.0,4,0.0005947580426574062,0.2929642463420034,9159.210598258105,Bachelor,Divorced,Own,major_purchase,15,4,0,523,1
77,42075.993530445434,36.0,22,0.9636315120798373,0.438640603936598,18320.950266478547,Master,Single,Own,education,6,0,1,603,1
52,55270.745138549886,2.0,21,0.44092846932964824,0.26174036133230233,1000.0,High School,Single,Rent,debt_consolidation,7,2,1,579,0
63,55094.121860305626,3.0,21,0.013069773058874024,0.7950106488034984,8383.827315341863,High School,Single,Mortgage,debt_consolidation,17,1,0,625,1
57,31522.29592038597,28.0,8,0.008938577568048167,0.1300761201086808,29863.113463800095,High School,Single,Rent,major_purchase,11,0,0,546,0
73,22843.36153719679,31.0,4,0.28835256855119507,0.4160311552526158,52218.65161563331,High School,Married,Rent,education,6,4,0,850,0
76,70167.08366380965,22.0,17,0.013937678710118417,0.4838427145441002,1000.0,PhD,Single,Own,education,17,3,1,569,0
45,54080.21361308997,18.0,23,0.3745146176585483,0.4268656005630743,65899.38498690607,High School,Single,Mortgage,debt_consolidation,17,1,0,609,1
18,67396.72565965173,,26,0.06293850143894786,0.4643660810040091,30623.492756768326,Bachelor,Single,Rent,education,10,1,0,676,0
59,36591.92440712069,15.0,29,0.03925159115030974,0.7913054009519451,7983.497578251776,High School,Single,Mortgage,education,9,1,0,689,1
35,33511.23124410451,,18,0.66938139407455,0.713831108709087,47908.99161616812,High School,Married,Mortgage,debt_consolidation,3,0,0,723,0
65,29763.261442602845,,14,0.9068412894428847,0.3159105755072782,31275.92252272019,High School,Married,Rent,education,13,1,0,623,0
57,46384.848440595466,,29,0.4093865833022793,0.4860339344335405,37688.959926121825,High School,Married,Own,major_purchase,14,3,0,564,1
50,54648.92575175821,0.0,14,0.8367704302759326,0.10021770877016059,37380.28520469704,High School,Married,Mortgage,debt_consolidation,3,0,0,798,0
29,39123.502655851364,18.0,8,0.02926546113574713,0.38669830096160307,41129.956889715126,Master,Single,Rent,debt_consolidation,1,2,0,561,0
25,81296.49164663472,36.0,13,0.7776900559701825,0.2147119560033779,6235.965997811651,Bachelor,Married,Rent,major_purchase,8,1,0,628,0
41,37157.04414238618,34.0,4,0.06279999232289091,0.5979524135429618,37105.784261798675,Bachelor,Married,Mortgage,major_purchase,8,2,1,655,1
33,54975.92270958369,29.0,29,0.8384394231973517,0.25476270434352805,25801.124104123584,Bachelor,Single,Own,home_improvement,3,2,1,712,0
67,32339.138220062352,16.0,16,0.882366344872064,0.6242269518581259,33713.4102189283,High School,Married,Rent,major_purchase,13,1,2,693,1
21,36537.60005018041,38.0,14,0.7859738423823143,0.31921188378605103,14869.156193278719,High School,Single,Rent,debt_consolidation,6,2,0,591,1
55,48273.24819304172,25.0,19,0.820749024411289,0.7480800349179632,15296.759835411338,High School,Single,Mortgage,major_purchase,3,3,0,670,1
61,33347.27878526764,12.0,24,0.5614845663323189,0.41179162119094237,16309.583340921323,High School,Married,Own,education,4,3,0,494,1
44,51788.30896119048,21.0,16,0.26488494258265194,0.6876624037716944,35968.32054770649,Master,Single,Rent,education,13,4,0,850,0
26,,22.0,23,0.6432310026609667,0.5397162021273093,23737.44674868985,High School,Single,Mortgage,major_purchase,12,2,0,569,0
64,71867.4885806039,32.0,23,0.4395416490763614,0.7841787504324292,16912.390360018657,Bachelor,Single,Own,debt_consolidation,13,3,0,740,1
33,28401.941142165255,26.0,24,0.005336560919045996,0.6199059254984592,19941.837443975437,Bachelor,Single,Own,education,3,4,0,552,0
73,53356.84611164624,34.0,8,0.476825706434835,0.60939232561797,43761.14370624555,Bachelor,Single,Mortgage,major_purchase,6,0,1,714,0
29,48761.03749016764,11.0,12,0.6511879245505455,0.28540618771452303,32411.383761397552,Bachelor,Married,Own,debt_consolidation,12,2,0,548,1
48,15000.0,8.0,21,0.013883659691320771,0.45340182568077825,31875.403803963305,High School,Single,Rent,home_improvement,9,2,0,739,0
41,27424.258068108447,33.0,12,0.6213603361081577,0.30307958207994695,28995.56405709011,Bachelor,Married,Mortgage,education,1,1,0,840,0
72,59498.94571770706,13.0,4,0.6525319062168563,0.11350540591288259,41076.99035554766,Master,Married,Rent,home_improvement,17,4,0,657,0
31,22946.86372030701,36.0,27,0.15810757823889676,0.5974097328558635,9133.621215080435,Bachelor,Married,Mortgage,education,5,0,0,706,0
62,48531.590386237905,2.0,27,0.4310741851565095,0.2650855497929881,38289.94001280664,PhD,Single,Own,debt_consolidation,11,3,0,747,0
42,15000.0,20.0,13,0.9643326008891325,0.37812682123995134,26145.952513532546,Bachelor,Married,Own,home_improvement,18,4,0,592,1
51,47940.95264145381,6.0,29,0.8841892277997825,0.2992471510217064,11006.106984362772,Bachelor,Married,Mortgage,major_purchase,7,1,0,744,0
20,15000.0,,6,0.41082142285825274,0.23974509952455533,24711.624097693326,Bachelor,Single,Rent,debt_consolidation,7,4,0,604,1
75,37908.42914587459,34.0,24,0.3498462680241555,0.14698352706862744,20880.690725760913,Master,Married,Own,home_improvement,8,2,0,850,0
41,41245.225564350476,10.0,4,0.12408068097685598,0.3365229361399005,30119.556756900092,Bachelor,Single,Mortgage,education,7,2,0,528,0
79,,31.0,11,0.03518908454015979,0.1572214464648418,38508.903800930224,PhD,Married,Own,major_purchase,11,3,0,666,0
71,44948.97760180306,21.0,2,0.2974627774420787,0.47822339828225613,8055.137231016299,Bachelor,Married,Own,major_purchase,16,2,0,547,1
59,25281.98908082112,18.0,8,0.9402833470822384,0.1137368726330299,50763.08218482811,Master,Single,Rent,home_improvement,18,3,0,769,0
26,25655.700177290415,35.0,9,0.9586134513336673,0.7580139157500019,1000.0,Bachelor,Single,Own,major_purchase,13,2,0,850,0
43,,36.0,28,0.8125193405762763,0.7765325136168736,13892.974514959526,Master,Divorced,Own,home_improvement,8,4,1,678,1
37,54129.71008846899,10.0,0,0.3508248135198595,0.3132576938074583,54564.75023712468,High School,Married,Rent,education,13,3,0,843,0
57,53247.06396524474,12.0,13,0.1436264328821112,0.28213624856452896,2725.426678833246,High School,Single,Own,major_purchase,9,4,0,733,0
27,63388.16429567632,27.0,0,0.5955334756056793,0.17308363979126085,16123.678919101452,Master,Married,Rent,education,8,0,2,817,0
36,39997.16693926747,14.0,9,0.6465050072061814,0.7334432486064681,13326.71873570554,Bachelor,Single,Own,major_purchase,15,4,0,731,1
20,15313.132225512243,12.0,29,0.4245735692456041,0.510804747709933,1000.0,Master,Married,Mortgage,education,19,0,0,825,0
41,43680.0141147654,32.0,10,0.6916467955586403,0.5270874460986746,23347.45319928598,PhD,Married,Own,major_purchase,19,1,2,811,1
22,50220.93984877781,7.0,27,0.7466818856517353,0.7270995238213986,31659.305955219457,High School,Married,Rent,debt_consolidation,10,4,0,601,1
20,26705.020153325597,31.0,19,0.78306166357478,0.737550755699619,31613.75269382122,Bachelor,Divorced,Mortgage,major_purchase,3,2,0,604,0
75,28603.206077690327,36.0,1,0.5022981113575072,0.6798391687973577,16075.89697802517,High School,Divorced,Mortgage,education,10,2,0,629,0
44,59018.46171515168,3.0,22,0.7916407775597334,0.6414090927697628,1000.0,High School,Single,Mortgage,debt_consolidation,12,4,0,588,1
33,52012.43092420366,17.0,1,0.025476426269456787,0.7140688556099887,14456.893320032988,Bachelor,Divorced,Mortgage,education,8,4,0,705,1
66,72657.38847440091,22.0,22,0.6804043667388696,0.7131794246791658,11359.336528785905,High School,Single,Mortgage,home_improvement,12,0,0,797,0
32,84442.01616990678,28.0,23,0.23563395705047985,0.3580513993903297,28705.457660618613,Bachelor,Single,Mortgage,home_improvement,12,2,0,702,0
52,19943.82727930372,1.0,27,0.27052029168765324,0.7813738539852889,16320.612442542739,PhD,Single,Rent,debt_consolidation,7,1,0,618,0
29,41622.64688782982,12.0,10,0.09130170660673231,0.5963925492122725,30835.14393320981,Bachelor,Married,Rent,home_improvement,14,1,0,674,0
58,52472.6893404072,15.0,7,0.1923922635931793,0.35914660380886343,1000.0,Master,Married,Rent,debt_consolidation,2,4,0,454,0
70,57271.46798458522,7.0,2,0.9920082330020029,0.4094346620928563,34113.32947787685,Bachelor,Married,Own,debt_consolidation,4,0,0,536,1
61,70317.62368431476,18.0,8,0.4153901305634753,0.58099174079703,32272.065326773823,High School,Divorced,Rent,major_purchase,16,3,0,619,0
43,64572.49928732441,31.0,25,0.9277653986886855,0.3527692367442754,8045.834749936435,Bachelor,Married,Mortgage,debt_consolidation,15,2,2,701,1
64,72768.60233123276,2.0,15,0.16289952819279807,0.6785903984140114,13731.618439903044,High School,Married,Own,education,19,2,0,625,1
51,51227.20412701339,31.0,25,0.20405884209851954,0.20364453483403344,19649.05851386866,Bachelor,Married,Mortgage,debt_consolidation,11,1,0,670,0
40,37429.92506164984,20.0,15,0.5578133538150712,0.7353160090976739,40707.99700272864,Bachelor,Married,Rent,education,2,1,0,626,0
48,88999.13038774682,24.0,9,0.3495325408790825,0.3108382582856264,20076.904781594123,Bachelor,Married,Own,home_improvement,9,1,0,610,0
67,53066.50358524516,16.0,5,0.6439152085747961,0.20689894974019168,29526.158535687457,Bachelor,Divorced,Own,home_improvement,6,4,0,535,1
37,45163.050199930636,24.0,19,0.42204657572043036,0.7006169970122164,24460.585070077643,Bachelor,Single,Own,major_purchase,16,3,0,694,0
29,28555.613696499295,32.0,23,0.811597237465462,0.2676242672550515,38167.33264322616,High School,Married,Mortgage,major_purchase,9,3,0,604,0
40,53189.3682887531,30.0,19,0.4315590711710837,0.6903770166347208,27031.451175855414,Bachelor,Single,Mortgage,home_improvement,19,1,0,663,0
21,70089.8005273964,35.0,19,0.5723491824382639,0.3073850824140733,5891.267211384915,High School,Married,Rent,major_purchase,1,4,0,586,1
40,39990.69209761206,22.0,10,0.32107320002372874,0.7537050013579097,20631.457556178724,Bachelor,Married,Own,major_purchase,10,0,0,708,0
65,47332.40903201578,24.0,7,0.7040409874386541,0.2533543478609179,39605.209181758226,Bachelor,Single,Rent,major_purchase,15,4,0,661,0
72,54983.128830869086,29.0,19,0.6547342089657141,0.14875499375040094,29458.866771098677,Master,Married,Rent,home_improvement,18,2,0,677,0
65,59443.495391248114,12.0,0,0.39700103277405774,0.7555718143396724,6249.310935318335,Master,Married,Mortgage,major_purchase,19,2,0,573,1
18,44803.29767799272,28.0,5,0.27603210279059653,0.21593801957055703,51268.50535318303,Bachelor,Married,Mortgage,debt_consolidation,6,1,0,568,0
71,42127.81602978479,15.0,27,0.614104374820299,0.7608927792055927,15525.082615098921,Master,Married,Own,home_improvement,10,3,0,681,1
42,39784.75961076754,37.0,7,0.9431516492110077,0.6767841450828356,38568.13229468142,Bachelor,Single,Own,education,17,3,0,507,0
19,27868.07218466812,26.0,29,0.13264302402660155,0.1573477728016445,45887.2265251248,Bachelor,Divorced,Rent,debt_consolidation,18,2,0,736,0
47,34596.43925319004,25.0,13,0.7991166183455605,0.4115946392600549,40603.09123519348,Master,Single,Mortgage,education,17,2,0,638,0
20,34058.66482921094,10.0,2,0.5429917728080906,0.15137976069458095,11522.256440163354,Master,Married,Mortgage,home_improvement,5,1,0,552,0
75,19156.458311143444,36.0,1,0.5255596951738591,0.330850595228268,41163.297830697906,Bachelor,Divorced,Mortgage,education,10,3,0,499,1
38,69858.89339516178,2.0,21,0.9616841475759792,0.3460521547679907,28422.930630924024,PhD,Single,Own,major_purchase,2,2,0,751,0
42,57191.354765763084,25.0,0,0.6058747975685568,0.5197433312293016,5048.366347998617,High School,Married,Own,education,18,1,1,425,1
37,52844.5423331839,33.0,10,0.830517827748518,0.7831268974901788,23628.037498736856,PhD,Single,Mortgage,debt_consolidation,10,0,0,697,0
66,76090.959696278,32.0,20,0.5144772488756966,0.21883440807529136,9936.316795651046,High School,Single,Mortgage,home_improvement,17,4,0,663,0
69,64356.94765277489,14.0,5,0.24985336725508933,0.33040567532416854,30808.35056688026,Bachelor,Single,Mortgage,home_improvement,17,0,1,713,1
39,34207.68686825182,1.0,7,0.6944902714581096,0.5109717459501715,36775.83142149878,Master,Divorced,Own,debt_consolidation,18,0,0,541,0
38,73467.82122633408,27.0,6,0.9231769044440039,0.21999459872371802,41837.33787376376,Master,Married,Rent,home_improvement,3,2,1,582,1
79,69445.23034959777,19.0,5,0.8412300956100756,0.5974967635811035,23809.58925151588,High School,Single,Own,education,1,3,1,682,1
78,27641.566728461843,37.0,17,0.19836360624008464,0.38256180112045945,11194.036859049662,PhD,Divorced,Rent,education,8,2,1,655,1
50,68055.62137202307,15.0,11,0.3168891190621502,0.764700606944722,6905.66811876871,High School,Single,Rent,debt_consolidation,17,0,0,737,0
69,40655.00855801553,3.0,7,0.5168806739736777,0.5409096616510084,35123.10035456269,High School,Married,Rent,education,3,4,0,645,1
55,69942.9647788695,7.0,23,0.5716032952360652,0.3541564978470665,39561.22668400649,Master,Married,Mortgage,education,3,0,0,789,0
78,43241.06465862086,19.0,26,0.19381411445852825,0.6036311847481276,33170.95826878399,Master,Married,Mortgage,home_improvement,18,2,0,663,0
32,39333.34554569082,25.0,20,0.23001234001516457,0.6871282045929659,12144.13844634767,Master,Single,Rent,debt_consolidation,17,1,0,812,0
75,41394.51756621059,31.0,18,0.7588310690354364,0.6603358348206513,15367.840169229888,Master,Married,Rent,major_purchase,13,2,2,822,1
75,30556.63587701926,12.0,27,0.7303174167149424,0.2839350758900787,16382.76808025818,High School,Divorced,Mortgage,debt_consolidation,15,2,1,825,0
63,20392.8744399421,4.0,26,0.8392088146288911,0.39188834650420135,2433.3299478863664,High School,Single,Rent,major_purchase,18,2,0,576,0
69,15000.0,12.0,23,0.9329298072802311,0.4165243627213535,32529.65877292636,PhD,Single,Own,major_purchase,11,3,0,771,0
32,28906.54000001482,10.0,4,0.3082611189026917,0.3718683745206629,22832.72171487119,Bachelor,Divorced,Rent,major_purchase,10,1,0,647,0
63,102612.46560441301,36.0,18,0.8595949565705794,0.31760450799907225,46445.19442319311,PhD,Single,Rent,debt_consolidation,9,3,0,648,1
42,59565.21777455059,31.0,8,0.6660117912761864,0.6269234594969434,10388.11291088083,PhD,Single,Own,major_purchase,19,4,0,732,0
38,87284.45217584816,17.0,24,0.9577704238917994,0.10855697040205775,22785.71216391607,Bachelor,Single,Own,home_improvement,8,3,0,614,1
41,43635.98817827213,28.0,11,0.2720741560234159,0.30548096020113963,6284.827831878363,Bachelor,Single,Own,education,16,0,0,483,0
74,40633.569650470694,14.0,14,0.2696715016395256,0.19913207988103254,19263.57095562968,Bachelor,Married,Rent,debt_consolidation,8,0,0,652,0
75,84330.81315041712,19.0,22,0.7042934486927267,0.19013852112996307,36831.76501156525,High School,Single,Rent,debt_consolidation,17,4,1,839,1
22,57515.248567016606,35.0,12,0.9284107740382763,0.29387106682823505,25834.56230353119,Bachelor,Single,Own,debt_consolidation,6,0,0,615,0
23,30894.49002614377,4.0,23,0.8245558247864346,0.633507163780534,10493.851248125897,Master,Married,Rent,home_improvement,15,0,0,642,1
66,62658.3496899741,39.0,12,0.7270395577933562,0.7785953083549035,2509.866674260018,Bachelor,Married,Mortgage,education,3,4,0,689,1
60,75017.69237226299,36.0,20,0.3873091980573883,0.46023292657876913,19972.006554393825,High School,Single,Rent,debt_consolidation,1,2,0,613,0
65,21442.551336828034,32.0,20,0.717767334701974,0.3372802723038425,28084.110443631027,High School,Single,Own,major_purchase,5,4,1,630,0
61,59293.16663621373,17.0,4,0.8010955764308144,0.6804193264177609,37302.117045378494,High School,Divorced,Rent,home_improvement,18,4,0,662,0
64,22765.504468487274,18.0,1,0.7532856797906043,0.1469723976877746,13800.180401240408,Bachelor,Divorced,Own,major_purchase,6,1,0,608,0
40,73935.10648617905,31.0,18,0.676810798286123,0.16521755931531976,13418.304991301564,Bachelor,Divorced,Own,debt_consolidation,14,1,1,781,0
21,54613.96863843072,21.0,7,0.04713125169070298,0.3417564203244867,56850.344331706896,Bachelor,Divorced,Rent,major_purchase,13,3,0,850,0
44,62593.22317752417,0.0,13,0.6597149331148087,0.41388594962994574,24638.54571536983,Bachelor,Married,Own,education,6,4,2,696,1
35,45651.121292400465,24.0,28,0.4782946554829104,0.6584865084969619,39304.90708969674,High School,Single,Mortgage,education,1,1,0,601,0
38,15000.0,19.0,5,0.9615692715496855,0.7476847575350528,6015.567810319051,Master,Divorced,Mortgage,major_purchase,19,0,0,700,0
45,41171.356795432956,34.0,24,0.607189883377071,0.47189357449424874,29827.37975354588,Bachelor,Married,Mortgage,home_improvement,15,3,0,535,1
52,68596.79047944886,5.0,6,0.6082272562352993,0.44695126869989243,36074.15394639276,Bachelor,Married,Rent,home_improvement,11,4,0,511,0
39,89872.57565037036,5.0,13,0.9940551873697498,0.24910771335532395,25866.803838268144,Bachelor,Married,Mortgage,home_improvement,19,4,0,641,0
57,55645.801797773536,36.0,5,0.09358778978090543,0.4158270805899884,1000.0,High School,Married,Mortgage,debt_consolidation,12,3,1,776,0
40,36272.94844375628,2.0,15,0.2763162851003529,0.7465509618918317,11381.93922248178,High School,Married,Rent,education,1,0,0,790,0
20,60714.05556534864,36.0,26,0.6560794389690257,0.3750296753913601,30511.163995202194,PhD,Single,Rent,home_improvement,16,4,0,689,1
57,66797.89468571675,30.0,29,0.31523625603437466,0.24747774146067372,1027.8272894429829,High School,Single,Own,education,15,4,0,720,1
67,52655.07476150135,34.0,3,0.3461501479291219,0.33610652044360023,62994.095633332574,High School,Married,Own,home_improvement,19,0,0,673,1
27,51424.28414664238,14.0,6,0.8926449397971086,0.46021622884462143,42095.96595679069,High School,Married,Rent,home_improvement,4,3,0,640,1
42,54272.16516640647,16.0,15,0.5793539050397966,0.5190095214196997,2394.2662477104277,Master,Married,Rent,major_purchase,5,0,0,529,0
69,50871.00754863995,14.0,3,0.10286558280415459,0.4027009157481185,28937.723299963545,Bachelor,Married,Own,debt_consolidation,16,3,0,769,0
66,55955.61926341295,4.0,6,0.3108625857326218,0.6309753256782118,26137.680399170276,Bachelor,Married,Mortgage,home_improvement,18,0,0,607,0
25,86551.26504147811,21.0,20,0.07605837649941805,0.5091173674746947,41334.27948792668,Bachelor,Single,Mortgage,home_improvement,12,1,0,732,0
72,15000.0,10.0,1,0.5561299334471452,0.5655336938081812,1000.0,PhD,Divorced,Own,debt_consolidation,6,2,0,646,0
28,45230.886111622334,27.0,22,0.17326819637598967,0.7040432472278614,27546.166532817817,PhD,Single,Mortgage,major_purchase,1,4,0,554,0
78,31352.917463513553,13.0,7,0.8571151500251062,0.705981999190857,6968.294210321739,Bachelor,Married,Mortgage,home_improvement,10,4,0,567,0
22,73616.06121132462,38.0,9,0.5773140264564999,0.24245581861146867,31582.426213557028,Master,Single,Own,home_improvement,11,4,0,592,1
75,47182.356606912406,2.0,26,0.05937564193109468,0.536341321382855,8685.102108789146,High School,Single,Mortgage,major_purchase,1,3,1,661,1
62,61194.095510679595,10.0,1,0.30087566362431895,0.6016486027291621,45537.09174412476,Bachelor,Single,Rent,major_purchase,16,2,0,768,0
70,78546.13555651736,29.0,5,0.6163376672361268,0.2020970672825958,29637.13032374235,Bachelor,Married,Mortgage,major_purchase,4,1,0,720,0
72,28379.807887739997,37.0,3,0.33549831819382825,0.6899388859412429,1000.0,High School,Single,Mortgage,major_purchase,9,2,0,570,1
54,39449.64724233704,4.0,20,0.5131766685939557,0.22632890340793194,1000.0,High School,Divorced,Rent,education,19,1,0,518,0
73,76481.64739757191,21.0,0,0.9093622946827357,0.6594955962924001,32474.55884813532,PhD,Married,Own,home_improvement,11,4,0,717,1
76,27578.74437319124,12.0,5,0.3500359705062783,0.2130260296364146,14576.825495022435,High School,Married,Own,education,12,3,0,843,1
62,40124.392990352666,20.0,27,0.335872862469788,0.6192449757677009,33605.37371590826,High School,Married,Own,home_improvement,5,2,0,745,0
55,17992.890007151793,36.0,11,0.8197568413126988,0.20370358522066465,15103.391699856438,Master,Single,Mortgage,major_purchase,14,0,0,850,0
46,77267.26700147118,24.0,26,0.3187565229167699,0.3651805176009282,43052.67728511678,High School,Married,Mortgage,major_purchase,16,3,0,600,0
22,38375.06872838453,20.0,13,0.07795834414039227,0.20046129343045038,40138.549159484726,Bachelor,Married,Rent,major_purchase,12,2,1,649,0
26,57023.20934094232,27.0,14,0.1809449542374949,0.28950056742864083,31479.52632893921,High School,Single,Mortgage,home_improvement,7,0,0,782,0
76,63519.6064848792,3.0,23,0.948800250796301,0.7891603441474393,11511.498758195345,High School,Married,Rent,debt_consolidation,14,4,0,486,1
65,33935.26259167809,28.0,17,0.9332927925777214,0.1753729592485686,16208.570188602649,Bachelor,Married,Own,home_improvement,18,3,0,688,1
19,15000.0,34.0,16,0.2248120907781478,0.3845253784925218,21114.603042850038,Bachelor,Married,Own,major_purchase,7,2,0,681,0
18,45610.71805310472,22.0,8,0.5535018730986858,0.573843538619866,9253.809164812506,Bachelor,Married,Rent,debt_consolidation,5,4,1,789,1
57,45283.44473508542,6.0,14,0.13736810042300285,0.16621899927810008,34921.34149383093,PhD,Married,Own,debt_consolidation,6,1,0,553,0
77,48789.93042805245,8.0,17,0.6746776285115358,0.1763230911936734,20113.14446497787,Bachelor,Single,Mortgage,major_purchase,10,4,0,627,1
68,48900.34015411269,22.0,23,0.18530579600981067,0.20028401076671223,22272.57474707371,Bachelor,Single,Own,debt_consolidation,2,2,0,581,0
47,40024.543153336424,2.0,20,0.04979042292160396,0.5514904646231163,17196.14608058492,High School,Married,Own,debt_consolidation,1,4,0,639,0
28,39249.25396305361,8.0,17,0.8248968072087993,0.7365358425854446,24729.380519114962,Master,Single,Own,major_purchase,17,2,1,527,1
45,55954.07057629572,3.0,4,0.3254003827236257,0.6781926177780561,27632.177458148843,Master,Married,Mortgage,home_improvement,9,3,0,702,1
61,33522.85219940647,24.0,15,0.10852240356009701,0.7881386675502442,16782.13956790303,Bachelor,Married,Mortgage,debt_consolidation,13,2,0,666,0
29,48093.531038193636,5.0,8,0.8339039508622252,0.5046965192195757,21450.85316928824,High School,Married,Own,major_purchase,9,3,0,622,0
56,38740.82537181054,17.0,21,0.7623974775461484,0.7730341132327301,18014.731496058703,Bachelor,Single,Mortgage,home_improvement,12,2,1,678,0
43,55912.10487286495,6.0,2,0.6837584504319681,0.3134539156508165,18052.868058936438,High School,Single,Rent,home_improvement,14,4,0,693,1
30,72171.52560636544,34.0,11,0.9112487098445292,0.39505321569224605,25308.730775483073,PhD,Married,Own,debt_consolidation,15,0,0,798,0
76,72987.5554623804,30.0,23,0.4892260868706352,0.3772289575762908,1000.0,Bachelor,Single,Rent,major_purchase,8,2,1,640,1
25,75785.81745075347,37.0,13,0.1280564975867977,0.13315023619523303,46038.66960824019,Bachelor,Single,Rent,education,12,4,0,783,0
78,43318.144493157626,31.0,0,0.061346409895119525,0.6807936879783909,36444.06561728918,High School,Single,Mortgage,home_improvement,12,1,0,568,0
78,44999.0601633768,34.0,8,0.3184410179596586,0.11730273208465805,27407.19820802648,High School,Single,Mortgage,home_improvement,1,3,0,587,1
71,24620.953730836314,27.0,8,0.08683083013741622,0.6109133757595082,37559.81227687931,Master,Single,Rent,education,14,1,0,810,0
45,43149.01944335482,4.0,19,0.5355094403470854,0.38494534785868484,4649.104575208588,Bachelor,Divorced,Mortgage,home_improvement,18,4,1,771,0
75,43863.243521042714,29.0,12,0.014499017823157878,0.10437340125383637,1000.0,Bachelor,Single,Own,education,4,3,0,480,0
47,37657.04728761108,21.0,7,0.44376330150937593,0.3029628320039596,1000.0,High School,Married,Mortgage,home_improvement,8,4,0,431,1
26,37564.137131545314,16.0,10,0.17846028985358542,0.34228938714317914,31491.488848620713,High School,Married,Own,major_purchase,8,2,0,800,0
56,16046.036196423265,9.0,29,0.36826804386715817,0.7752917297420108,27118.177651296042,High School,Married,Own,major_purchase,4,3,0,637,0
48,23161.74808555205,6.0,13,0.6750340747706891,0.5627553683252193,30394.438744364903,PhD,Married,Own,home_improvement,8,1,0,587,1
75,50890.87175157493,3.0,15,0.35096377105070153,0.48050011405429827,39036.1015954334,Master,Single,Rent,education,2,1,1,675,0
38,51641.4661255946,26.0,10,0.34133988720021524,0.18893539494186062,1000.0,PhD,Married,Own,home_improvement,17,1,0,591,0
73,59661.11738991601,6.0,18,0.990750732839502,0.37377303765897185,6980.297515464488,Bachelor,Single,Rent,debt_consolidation,12,2,0,650,0
64,44822.11059564693,22.0,28,0.7188147227262862,0.12503504752025763,15202.351056957485,Master,Married,Own,major_purchase,13,0,0,620,0
51,50233.084756649936,10.0,21,0.5138617118500514,0.6331797929306573,34983.79689098092,High School,Married,Rent,education,9,1,0,612,0
72,75010.19098129596,7.0,9,0.5793756509975795,0.2139436915356235,27232.234115230407,Bachelor,Single,Own,major_purchase,19,4,0,457,0
48,48941.98352407006,7.0,25,0.6201826315188109,0.5161049906624808,64503.71541467177,High School,Married,Mortgage,home_improvement,15,4,0,546,1
69,37358.61705718456,36.0,7,0.02457539894084193,0.5895740767794231,8603.068723630684,Master,Married,Mortgage,debt_consolidation,19,0,0,760,0
42,26181.04191884435,4.0,10,0.08026459052524759,0.35655638939489,32834.62833037446,Bachelor,Married,Rent,major_purchase,14,3,0,726,0
29,65949.5972723686,,24,0.6491893513566518,0.5428152064696093,39253.75381145198,Bachelor,Single,Own,debt_consolidation,5,1,0,671,1
18,,21.0,7,0.3644688588483137,0.6349630031526778,46970.70705834049,Master,Single,Mortgage,home_improvement,7,3,0,730,0
72,33231.62760623798,35.0,24,0.05544404023192506,0.22888665657419174,21923.317547407118,Master,Married,Mortgage,major_purchase,12,1,0,657,0
39,58371.58665872953,1.0,19,0.2975132460516261,0.5206022301862394,5466.021952321345,PhD,Single,Rent,debt_consolidation,4,3,0,479,1
57,15000.0,23.0,9,0.13028342042139018,0.6137181948086082,34840.96811604455,Bachelor,Single,Own,major_purchase,1,1,0,538,1
54,37712.90424238579,1.0,16,0.9163138422263213,0.34993366259163816,29376.914066083915,Bachelor,Single,Rent,home_improvement,7,0,0,698,0
64,52583.35012591465,11.0,22,0.20292539255311504,0.2137438106815817,33633.191685668484,Bachelor,Single,Mortgage,major_purchase,3,2,1,475,0
18,42333.246915988246,,10,0.14369119739405245,0.30028121478709646,45258.037535918156,Bachelor,Married,Own,education,10,1,1,569,0
18,30346.221449435157,37.0,11,0.6261688170886166,0.7531522667878803,21436.10948271757,Bachelor,Married,Rent,home_improvement,12,4,0,578,1
74,38131.11350238844,5.0,9,0.5219119302768327,0.3502135683361559,9421.243756888534,Bachelor,Married,Own,education,8,1,0,675,0
59,66339.68653308056,22.0,19,0.575932454035792,0.17539041143121742,33499.64775677136,Master,Married,Mortgage,debt_consolidation,15,4,0,629,0
71,86627.54781558485,1.0,16,0.43594814804031523,0.15790855535453022,29621.1865422414,Bachelor,Married,Rent,debt_consolidation,9,1,0,668,0
59,52789.77363187196,,2,0.46716931093212954,0.22634654602069065,20239.78032460853,Bachelor,Single,Own,debt_consolidation,6,0,0,697,0
38,15000.0,13.0,6,0.7787975558471295,0.18925863498282625,9832.195744233131,High School,Single,Own,education,16,1,0,685,1
32,61362.04554221188,17.0,26,0.2199221848256674,0.4465305619699954,30130.543610213153,High School,Single,Mortgage,home_improvement,7,2,0,736,0
34,42072.32970888669,37.0,2,0.3965293028312341,0.34328601092292627,37847.18143070095,Bachelor,Married,Rent,education,15,3,0,666,1
